Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,TEANECK TWSP TEANECK TWSP,818 Teaneck Rd,Teaneck Municipal Parking Lot,Teaneck,NJ,07666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.885667,-74.00727,2025-12-10,197105,2025-12-10 02:03:20 UTC,,,,2021-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRIAD GROUP CY HAMILTON,530 US-130,,Trenton,NJ,08691,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.187796,-74.656348,2025-12-10,197191,2025-12-10 02:02:22 UTC,,,,2021-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Audi Paramus Jack Daniels,123 NJ-4,,Paramus,NJ,7652,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,40.9249285,-74.083779,2025-12-10,197547,2025-12-10 00:14:02 UTC,,,,2021-10-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF PASSAIC PUBLIC STATION1,333 Passaic St,On St. Francis Way Northbound side,Passaic,NJ,07055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.860207,-74.12329,2025-12-10,197955,2025-12-10 02:07:06 UTC,,,,2021-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF PASSAIC PUBLIC STATION2,330 Passaic St,Northbound on St. Francis Way,Passaic,NJ,07055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.860355,-74.12332,2025-12-10,197956,2025-12-10 02:07:07 UTC,,,,2021-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRIDGEWATER CT4021-1,1028 US-22,CUSTOMER FACING,Somerville,NJ,08876,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.57963,-74.60303,2025-12-10,197958,2025-12-10 02:07:21 UTC,,,,2021-10-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,McDonald's #3389,189 Route 46 West,,Saddle Brook,NJ,7663,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.89049169,-74.0942403,2025-12-10,197982,2025-12-10 00:29:17 UTC,,,,2021-07-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,ICONA Diamond Beach,9701 Atlantic Ave,,Wildwood,NJ,08260,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,38.957787,-74.849023,2025-12-10,198014,2025-12-10 04:34:37 UTC,,,,2021-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1480 Aspen Garage,1480 Route 9,,Woodbridge,NJ,07095,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,https://www.evconnect.com,GPS,40.561372,-74.295367,2025-12-10,198015,2025-12-10 04:33:25 UTC,,,,2021-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHMB STATION 1,2151 Rte 70 W,,Cherry Hill,NJ,08002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.920852,-75.038857,2025-12-10,200729,2025-12-10 01:40:59 UTC,,,,2021-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHMB STATION 2,2151 Rte 70 W,,Cherry Hill,NJ,08002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.920753,-75.03868,2025-12-10,200730,2025-12-10 01:40:59 UTC,,,,2021-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHMB STATION 3,2151 Rte 70 W,,Cherry Hill,NJ,08002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.920844,-75.03861,2025-12-10,200731,2025-12-10 01:40:59 UTC,,,,2021-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHMB STATION 5,2151 Rte 70 W,,Cherry Hill,NJ,08002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.920817,-75.038629,2025-12-10,200732,2025-12-10 01:41:00 UTC,,,,2021-11-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CHMB STATION 4,2151 Rte 70 W,,Cherry Hill,NJ,08002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.920844,-75.038621,2025-12-10,200881,2025-12-10 01:40:59 UTC,,,,2021-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Delaware Water Gap Travel Plaza - Tesla Supercharger,19 Simpson Road,,Columbia,NJ,07832,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.93381498,-75.10115682,2024-07-01,201310,2025-02-12 00:16:32 UTC,P,,,2021-11-14,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,L766 LITHIA STATION1,755 NJ-17,,Paramus,NJ,07652,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.971234,-74.081007,2025-12-10,201355,2025-12-10 02:01:02 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HOMEWOODEWRWO STATION 1,100 Parsonage Rd,,Edison,NJ,08837,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.551622,-74.332835,2025-12-10,201359,2025-12-10 02:02:22 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Donnelly Construction,557 Route 23 South,,Wayne,NJ,07470,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://www.flo.com,GPS,40.904581,-74.258953,2025-12-10,201437,2025-12-10 04:55:34 UTC,,,,2021-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,570 Rancocas Road,,Westampton,NJ,08060,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.00737497,-74.861183,2024-07-01,201930,2025-02-12 00:16:32 UTC,P,,,2021-11-26,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,BNE MASTER OLD BRIDGE 1,99 Old Amboy Rd,,Old Bridge,NJ,08857,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.379239,-74.309297,2025-12-10,202082,2025-12-10 02:06:58 UTC,,,,2021-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GLOBAL AUTOMALL CPF50 1,1099 US-22,,North Plainfield,NJ,07060,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.616726,-74.455017,2025-12-10,202327,2025-12-10 02:10:01 UTC,,,,2021-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,450 Delsea Drive,,Malaga,NJ,08328,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.5723726,-75.05272189,2024-07-01,202622,2025-02-12 00:16:32 UTC,P,,,2021-12-10,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MANOR AT TOTOWA A,100 Shepherds Ln,Parking Garage,Totowa,NJ,07512,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.914703,-74.204185,2025-12-10,202903,2025-12-10 02:08:10 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MANOR AT TOTOWA B,100 Shepherds Ln,In Parking Garage,Totowa,NJ,07512,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.914536,-74.20409,2025-12-10,202904,2025-12-10 02:08:10 UTC,,,,2021-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Target T2181 (Sicklerville, NJ)",487 Cross Keys Rd,,Sicklerville,NJ,08081,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,39.74633,-74.9946,2025-12-10,202970,2025-12-10 04:23:45 UTC,,,,2021-12-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GEHRHSD ABSEGAMI HS 2,201 S Wrangleboro Rd,,Galloway,NJ,08205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.480061,-74.516889,2025-12-10,202994,2025-12-10 02:04:34 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GEHRHSD ABSEGAMI HS 1,201 S Wrangleboro Rd,,Galloway,NJ,08205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.480194,-74.516942,2025-12-10,202995,2025-12-10 02:04:34 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GEHRHSD CEDAR CREEK HS2,1701 New York Ave,,Egg Harbor City,NJ,08215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.551762,-74.628038,2025-12-10,202996,2025-12-10 02:04:35 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GFS STATION GFS PS2,18 Fairgrounds Rd,,Hamilton Township,NJ,08619,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.236755,-74.719666,2025-12-10,202997,2025-12-10 02:04:55 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GEHRHSD OAK CREST 1,1824 Dr. Dennis Forman Dr,,Mays Landing,NJ,08330,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.45338,-74.674457,2025-12-10,202998,2025-12-10 02:05:25 UTC,,,,2021-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Watchung Municipal Building,15 Mountain Blvd,,Watchung,NJ,07069,,908-756-0080,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,40.636798,-74.451783,2025-05-12,204265,2025-05-12 16:15:59 UTC,SG,,,2014-11-10,,,,,J1772,US,,,,Public,,public,,,STATE_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MANE339 STATION2,339 Jefferson Rd,Inside parking garage,Parsippany-Troy Hills,NJ,07054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.85403,-74.41473,2025-12-10,204304,2025-12-10 02:09:28 UTC,,,,2022-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MANE339 STATION1,339 Jefferson Rd,Inside parking garage,Parsippany-Troy Hills,NJ,07054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.8541,-74.414696,2025-12-10,204305,2025-12-10 02:09:28 UTC,,,,2022-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESSEX COUNTY ESSEX CTY PS1,50 S Clinton St,Right of parking lot entrance to building,East Orange,NJ,07018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.762493,-74.21597,2025-12-10,204449,2025-12-10 02:10:58 UTC,,,,2022-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Stop and Shop Elizabeth,801 Newark Avenue,,Elizabeth,NJ,07208,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.681815,-74.206827,2025-12-10,204835,2025-12-10 04:14:10 UTC,,,,2022-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Willowbrook LensCrafters,1400 Willowbrook Mall,,Wayne,NJ,07470,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.890103,-74.260049,2025-12-10,204836,2025-12-10 04:17:55 UTC,,,,2022-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Willowbrook Shoppers Find,1400 Willowbrook Mall,,Wayne,NJ,07470,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,3,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.887633,-74.259363,2025-12-10,204837,2025-12-10 04:17:55 UTC,,,,2022-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Willowbrook Cheesecake Factory,1400 Willowbrook Mall,,Wayne,NJ,07470,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,3,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.888356,-74.25787,2025-12-10,204838,2025-12-10 04:17:55 UTC,,,,2022-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Crest at Princeton Meadows,3217 Ravens Crest Dr,,Plainsboro,NJ,08536,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.326563,-74.55482,2025-12-10,205039,2025-12-10 00:15:33 UTC,,,,2022-01-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wholesale Auto Supply,22 Florence Street,,South Hackensack,NJ,07606,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,40.8678229,-74.0461124,2025-12-10,205091,2025-12-10 04:55:52 UTC,,,,2022-01-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 1,Power 1 Hope Creek Rd,Processing Center,Lower Alloways Creek,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466245,-75.531071,2025-12-10,205321,2025-12-10 02:12:05 UTC,,,,2022-01-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 5,Power 5 Hope Creek Rd,Processing Center,Lower Alloways Creek,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466224,-75.531337,2025-12-10,205398,2025-12-10 02:12:06 UTC,,,,2022-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 4,Power 4 Hope Creek Rd,Processing Center,Lower Alloways Creek,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466227,-75.531267,2025-12-10,205399,2025-12-10 02:12:06 UTC,,,,2022-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 3,Power 3 Hope Creek Rd,Processing Center,Lower Alloways Creek,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466234,-75.531205,2025-12-10,205400,2025-12-10 02:12:06 UTC,,,,2022-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 6,Power 6 Hope Creek Rd,Processing Center,Lower Alloways Creek,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466217,-75.531399,2025-12-10,205458,2025-12-10 02:12:06 UTC,,,,2022-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 2,Power 2 Hope Creek Rd,Processing Center,Lower Alloways Creek,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466238,-75.531132,2025-12-10,205615,2025-12-10 02:12:06 UTC,,,,2022-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PSEG NUCLEAR POWER 7,2100 Alloway Creek Neck Rd,Processing Center,Hancocks Bridge,NJ,08038,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.466211,-75.531472,2025-12-10,205747,2025-12-10 02:12:05 UTC,,,,2022-02-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Westfield Garden State Plaza (Paramus, NJ)",1 Garden State Plaza Blvd,,Paramus,NJ,06611,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,40.91612,-74.07394,2025-12-10,205887,2025-12-10 04:24:30 UTC,,,,2022-02-04,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BNE MASTER TEANECK #1,1500 Teaneck Rd,Inside the garage,Teaneck,NJ,07666,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.902317,-74.00017,2025-12-10,205920,2025-12-10 01:52:58 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BNE MASTER LINK 2,1101 Schindler,Inside Link Community,Aberdeen,NJ,07747,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.420153,-74.221685,2025-12-10,205921,2025-12-10 01:55:58 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BNE MASTER PISCATAWAY 2,67 Old New Brunswick Rd,,Piscataway,NJ,08854,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.56341,-74.460423,2025-12-10,205922,2025-12-10 01:59:45 UTC,,,,2022-02-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Madison Community Arts Center,10 Kings Road,,Madison,NJ,07940,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.760395255558,-74.418095839165,2025-12-10,206051,2025-12-10 00:55:25 UTC,,,,2021-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Elmer Street Lot,1 Elmer Street,,Madison,NJ,07940,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.758757309573,-74.413663258371,2025-12-10,206052,2025-12-10 00:55:25 UTC,,,,2021-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kings Road Lot,62 Kings Road,,Madison,NJ,7940,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.75599518,-74.41524125,2025-12-10,206053,2025-12-10 00:55:25 UTC,,,,2021-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,GREEN AVENUE LOT,Green Avenue,,Madison,NJ,07940,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.757956301893,-74.416975759672,2025-12-10,206054,2025-12-10 00:55:25 UTC,,,,2021-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,Memorial Park Lot,65 Rosedale Avenue,,Madison,NJ,07940,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,40.759474303915,-74.399108280009,2025-12-10,206055,2025-12-10 00:55:25 UTC,,,,2021-08-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.00-$25.00/Hr Variable Parking Fee,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Lener Denville Square (Denville, NJ)",28 West Main Street,,Denville,NJ,07834,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,40.89403,-74.47822,2025-12-10,206121,2025-12-10 04:22:15 UTC,,,,2022-02-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"UBP Pompton Lakes (Pompton Lakes, NJ)",55 Wanaque Ave,,Pompton Lakes,NJ,07442,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,41.00746,-74.29366,2025-12-10,206715,2025-12-10 04:24:29 UTC,,,,2022-02-18,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PASSAIC COUNTY ART STATION 1,675 Goffle Rd,Located on south side of building.,Hawthorne,NJ,07506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.956648,-74.161657,2025-12-10,206902,2025-12-10 02:13:18 UTC,,,,2022-02-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OK4WD CHARGER 1,2621 NJ-57,Left side of building,Franklin Township,NJ,08886,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.713844,-75.09117,2025-12-10,206952,2025-12-10 02:13:25 UTC,,,,2022-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OK4WD CHARGER 2,2621 NJ-57,Left of building under OK Auto Sign,Franklin Township,NJ,08886,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.71382,-75.09121,2025-12-10,206953,2025-12-10 02:13:26 UTC,,,,2022-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
